user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
762;18-25;female;Cambridge;Muslim;Married;Professional;Center Right;Asexual;LOW;entertainment;entertainment;music artist;NO;0.250000;6
761;46-55;female;Winthrop;Muslim;Married;Professional;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.195652;3
760;26-35;female;Cambridge;Buddhist;Married;Manager;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.282609;2
759;36-45;female;Boston;Muslim;Single;Sales and office;Center;Homosexual;LOW;tv show;music artist;drink brand;NO;0.195652;0
758;26-35;female;Cambridge;Buddhist;Married;Professional;Center;Homosexual;LOW;entertainment;entertainment;music artist;YES;0.347826;2
757;56-65;female;Cambridge;Buddhist;Widowed;Service;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.173913;2
756;56-65;female;Santa Barbara;Buddhist;Married;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.217391;3
755;36-45;male;Cambridge;Christian;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.228261;0
754;26-35;female;San Jose;Hindu;Divorced;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.326087;2
753;26-35;female;Cambridge;Christian;Married;Student;Center;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.260870;2
752;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.391304;2
751;26-35;female;San Jose;No religious affiliation;Married;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.445652;2
750;18-25;male;Santa Barbara;Muslim;Married;Manager;Center Right;Bisexual;LOW;music artist;music artist;entertainment;NO;0.391304;2
749;18-25;female;Boston;Christian;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.032609;8
748;26-35;female;Winthrop;Jewish;Single;Professional;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.043478;6
747;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.043478;5
746;36-45;female;Winthrop;No religious affiliation;Divorced;Professional;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.119565;0
745;66-75;female;Palo Alto;Christian;Single;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.043478;4
744;66-75;female;Santa Barbara;Hindu;Single;Natural resources construction;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.054348;9
743;18-25;male;Boston;Christian;Widowed;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.021739;6
742;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.108696;5
741;36-45;male;Boston;;Married;Sales and office;Center;Heterosexual;LOW;;;;NO;0.054348;0
740;36-45;male;Boston;;Married;Sales and office;Center;Heterosexual;LOW;;;;NO;0.043478;0
739;18-25;female;Boston;Christian;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.097826;8
738;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.130435;9
737;26-35;female;Cambridge;Muslim;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;YES;0.065217;8
736;26-35;female;Cambridge;Buddhist;Widowed;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.228261;2
735;18-25;female;Cambridge;Buddhist;Married;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.065217;2
734;46-55;female;Cambridge;Hindu;Single;Student;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.184783;9
733;18-25;female;Winthrop;Jewish;Divorced;Professional;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.032609;6
732;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;drink brand;soccer club;YES;0.097826;2
731;26-35;female;Cambridge;Hindu;Single;Sales and office;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;YES;0.097826;2
730;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.163043;6
729;26-35;female;Cambridge;Buddhist;Widowed;Sales and office;Center;Asexual;LOW;entertainment;tv show;soccer club;YES;0.086957;2
728;66-75;female;San Jose;Christian;Single;Production transportation;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.076087;4
727;18-25;female;Boston;Christian;Single;Natural resources construction;Center Left;Bisexual;LOW;music artist;music artist;entertainment;NO;0.108696;8
726;26-35;female;Boston;Jewish;Divorced;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.184783;6
725;26-35;female;Palo Alto;Hindu;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.065217;2
724;26-35;female;Cambridge;Buddhist;Widowed;Sales and office;Left;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.108696;2
723;26-35;male;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.152174;2
722;18-25;female;Boston;Hindu;Married;Natural resources construction;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.195652;0
721;36-45;female;Winthrop;Muslim;Divorced;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.076087;2
720;66-75;female;Cambridge;Jewish;Single;Production transportation;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.108696;4
719;26-35;female;Winthrop;Christian;Married;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.184783;8
718;46-55;female;Cambridge;Hindu;Single;Student;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.206522;9
717;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.097826;9
716;56-65;female;Boston;No religious affiliation;Widowed;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.119565;0
715;26-35;male;Boston;Other religions;Divorced;Production transportation;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.086957;0
714;36-45;male;Winthrop;No religious affiliation;Married;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.076087;0
713;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center Left;Homosexual;LOW;tv show;drink brand;soccer club;YES;0.065217;2
712;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.141304;2
711;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
710;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.097826;8
709;76-85;male;Cambridge;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.065217;3
708;66-75;female;Santa Barbara;Muslim;Divorced;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.086957;7
707;36-45;female;Boston;Christian;Married;Manager;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.217391;0
706;66-75;female;Winthrop;Muslim;Single;Sales and office;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.119565;5
705;66-75;female;Palo Alto;Hindu;Single;Natural resources construction;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.217391;7
704;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.195652;2
703;76-85;male;Boston;Christian;Single;Natural resources construction;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.293478;0
701;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.130435;6
700;36-45;male;San Jose;No religious affiliation;Divorced;Sales and office;Far Left;Bisexual;LOW;music artist;music artist;entertainment;NO;0.141304;0
699;18-25;male;Boston;Hindu;Single;Natural resources construction;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.217391;0
698;26-35;female;Boston;Buddhist;Single;Service;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.108696;2
697;26-35;female;Santa Barbara;Buddhist;Single;Professional;Left;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.130435;2
696;56-65;male;Winthrop;Sikh;Widowed;Natural resources construction;Left;Bisexual;LOW;entertainment;entertainment;entertainment;NO;0.184783;9
695;36-45;female;Boston;Muslim;Single;Sales and office;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.304348;0
694;18-25;female;Boston;Hindu;Married;Professional;Center Right;Heterosexual;LOW;music artist;music artist;soccer club;NO;0.130435;8
693;26-35;male;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.173913;2
692;18-25;female;Winthrop;Christian;Married;Student;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.152174;8
691;18-25;male;Boston;No religious affiliation;Single;Student;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.315217;0
690;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.130435;5
689;26-35;male;Cambridge;Buddhist;Married;Service;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.250000;2
688;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.173913;2
687;36-45;female;Boston;Muslim;Single;Sales and office;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.347826;0
686;36-45;male;Winthrop;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;soccer club;NO;0.119565;0
685;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Far Left;Bisexual;LOW;music artist;music artist;drink brand;NO;0.065217;7
684;46-55;male;Boston;Muslim;Married;Sales and office;Center;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.173913;0
683;36-45;female;Cambridge;Buddhist;Divorced;Sales and office;Far Left;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.173913;0
682;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.065217;5
681;36-45;female;Cambridge;Buddhist;Divorced;Sales and office;Far Left;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.097826;0
680;76-85;female;Boston;Christian;Divorced;Sales and office;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.130435;0
678;26-35;female;Cambridge;Buddhist;Widowed;Service;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;YES;0.119565;2
677;26-35;female;Boston;Christian;Married;Sales and office;Center Right;Bisexual;LOW;music artist;music artist;drink brand;NO;0.097826;6
676;26-35;female;Winthrop;No religious affiliation;Divorced;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.195652;0
675;18-25;female;Winthrop;Jewish;Married;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.108696;5
674;66-75;female;Boston;Hindu;Married;Production transportation;Center Left;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.250000;7
673;36-45;male;Cambridge;Muslim;Widowed;Student;Right;Homosexual;LOW;music artist;tv show;soccer club;NO;0.217391;7
672;36-45;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.260870;2
671;26-35;male;Santa Barbara;Hindu;Divorced;Manager;Right;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.086957;7
670;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.108696;9
669;26-35;male;Boston;Muslim;Single;Service;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.141304;0
668;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;drink brand;soccer club;YES;0.097826;2
667;26-35;female;Cambridge;Buddhist;Widowed;Manager;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.152174;2
666;56-65;male;Winthrop;Jewish;Single;Professional;Left;Homosexual;LOW;tv show;music artist;drink brand;NO;0.184783;6
665;18-25;female;Palo Alto;Christian;Married;Service;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.184783;1
664;76-85;female;Boston;Jewish;Married;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.228261;8
663;18-25;female;Cambridge;Buddhist;Divorced;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.065217;2
662;56-65;male;Santa Barbara;Buddhist;Divorced;Sales and office;Center Left;Asexual;LOW;tv show;entertainment;drink brand;NO;0.152174;9
661;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.173913;2
660;36-45;male;Santa Barbara;Hindu;Widowed;Production transportation;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.347826;9
659;26-35;female;Cambridge;Hindu;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.228261;2
658;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.184783;9
657;26-35;female;Santa Barbara;Buddhist;Married;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.228261;2
656;56-65;male;San Jose;Buddhist;Married;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.391304;7
655;76-85;female;San Jose;Hindu;Divorced;Manager;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.043478;8
654;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.076087;9
653;26-35;male;Boston;No religious affiliation;Single;Sales and office;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.141304;0
652;18-25;male;Winthrop;Christian;Divorced;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.163043;0
651;56-65;female;Boston;Buddhist;Divorced;Manager;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.228261;2
650;56-65;female;Boston;No religious affiliation;Widowed;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.195652;0
649;46-55;male;Boston;Muslim;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.271739;0
648;56-65;female;Santa Barbara;Muslim;Single;Production transportation;Center Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.141304;3
647;36-45;female;Winthrop;No religious affiliation;Single;Sales and office;Center Right;Asexual;LOW;tv show;drink brand;soccer club;NO;0.086957;0
646;26-35;male;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.152174;0
645;46-55;female;Cambridge;Buddhist;Widowed;Professional;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.304348;2
644;56-65;male;Cambridge;Christian;Married;Production transportation;Right;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.206522;9
643;18-25;female;Boston;No religious affiliation;Single;Natural resources construction;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.206522;0
642;18-25;female;Winthrop;Christian;Single;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.173913;8
641;36-45;female;Boston;Jewish;Widowed;Professional;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.347826;1
640;36-45;female;Boston;Christian;Married;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.163043;0
639;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.184783;0
638;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.184783;8
637;26-35;female;Boston;No religious affiliation;Divorced;Sales and office;Far Left;Asexual;LOW;drink brand;tv show;drink brand;NO;0.260870;0
636;36-45;female;Boston;Buddhist;Married;Professional;Center Right;Homosexual;LOW;music artist;music artist;drink brand;NO;0.195652;0
635;26-35;female;Cambridge;Buddhist;Single;Manager;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.206522;2
634;26-35;female;Boston;Buddhist;Single;Manager;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.217391;2
633;36-45;male;San Jose;No religious affiliation;Divorced;Sales and office;Far Left;Bisexual;LOW;music artist;music artist;entertainment;NO;0.434783;0
632;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.152174;8
631;36-45;female;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.173913;0
630;36-45;male;San Jose;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.304348;0
629;36-45;female;Boston;Jewish;Widowed;Sales and office;Left;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.315217;0
628;26-35;female;Cambridge;Hindu;Divorced;Sales and office;Center Right;Bisexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
627;26-35;female;Santa Barbara;Sikh;Single;Manager;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.326087;2
626;66-75;male;Santa Barbara;Christian;Widowed;Production transportation;Center Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.347826;9
625;36-45;female;Boston;Jewish;Widowed;Professional;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.478261;1
624;36-45;female;Winthrop;Buddhist;Married;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.054348;2
623;26-35;male;Palo Alto;No religious affiliation;Single;Professional;Center;Homosexual;LOW;tv show;music artist;drink brand;NO;0.141304;0
622;46-55;male;Boston;Muslim;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.108696;0
621;46-55;male;Boston;Muslim;Single;Sales and office;Center;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.108696;0
620;18-25;female;Winthrop;Buddhist;Divorced;Sales and office;Far Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.130435;2
619;56-65;female;Boston;Buddhist;Divorced;Manager;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.130435;2
618;56-65;female;Boston;Buddhist;Widowed;Student;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.086957;7
617;26-35;female;San Jose;Hindu;Married;Natural resources construction;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.250000;7
616;26-35;female;Boston;No religious affiliation;Single;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.032609;0
615;36-45;female;Boston;Buddhist;Widowed;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.108696;2
613;26-35;female;Boston;Buddhist;Married;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.217391;2
612;36-45;male;Boston;Christian;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.130435;2
611;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
610;36-45;female;San Jose;Hindu;Divorced;Student;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.086957;2
609;36-45;female;Boston;Buddhist;Widowed;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.206522;2
608;18-25;female;Cambridge;Jewish;Married;Professional;Center Right;Heterosexual;LOW;tv show;entertainment;music artist;NO;0.119565;6
607;26-35;female;San Jose;Hindu;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.076087;2
606;76-85;female;San Jose;Christian;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.097826;4
605;18-25;female;Winthrop;Muslim;Married;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.217391;6
604;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;drink brand;soccer club;YES;0.119565;2
603;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Asexual;LOW;drink brand;tv show;soccer club;YES;0.228261;2
602;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;entertainment;YES;0.195652;2
601;46-55;female;Cambridge;Buddhist;Single;Sales and office;Center Left;Bisexual;LOW;music artist;music artist;entertainment;NO;0.282609;2
600;56-65;female;Winthrop;Hindu;Single;Natural resources construction;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.152174;7
599;26-35;female;Cambridge;Buddhist;Widowed;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.206522;2
598;26-35;male;Winthrop;Christian;Single;Service;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.206522;2
597;46-55;female;Santa Barbara;Jewish;Married;Service;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.260870;6
596;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.163043;2
595;26-35;female;Cambridge;Hindu;Divorced;Sales and office;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.293478;2
594;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.228261;1
593;26-35;female;Boston;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.358696;2
592;18-25;female;Cambridge;No religious affiliation;Single;Manager;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.097826;0
591;26-35;female;Winthrop;Muslim;Married;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119565;0
590;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.184783;0
589;18-25;female;Cambridge;Buddhist;Divorced;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.076087;2
588;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.173913;2
587;56-65;female;Cambridge;Sikh;Single;Production transportation;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.217391;9
586;26-35;female;Boston;Hindu;Single;Sales and office;Center Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.217391;0
585;26-35;female;Boston;No religious affiliation;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.065217;0
584;26-35;female;Cambridge;Sikh;Married;Manager;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;YES;0.228261;2
583;26-35;female;Santa Barbara;Buddhist;Divorced;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.195652;2
582;36-45;female;San Jose;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.336957;0
581;18-25;female;Boston;No religious affiliation;Married;Natural resources construction;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.239130;0
580;18-25;male;Cambridge;Buddhist;Married;Professional;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.195652;2
579;26-35;female;Cambridge;Buddhist;Widowed;Sales and office;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.260870;2
578;36-45;female;Boston;Buddhist;Widowed;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.500000;2
577;18-25;female;Cambridge;Buddhist;Married;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.130435;2
576;36-45;female;San Jose;Christian;Married;Professional;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.076087;0
575;56-65;male;Santa Barbara;Buddhist;Divorced;Natural resources construction;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.195652;9
574;18-25;female;Winthrop;Muslim;Married;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.217391;6
573;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;drink brand;soccer club;YES;0.141304;2
572;26-35;female;Cambridge;Buddhist;Married;Professional;Center;Homosexual;LOW;entertainment;entertainment;music artist;YES;0.217391;2
571;26-35;female;Winthrop;Christian;Single;Professional;Left;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.271739;8
570;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.282609;2
569;26-35;male;Cambridge;Buddhist;Married;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.206522;2
568;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.315217;2
567;36-45;male;Boston;Christian;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.271739;0
566;26-35;female;Winthrop;Jewish;Married;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.532609;6
565;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
564;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.434783;2
563;26-35;female;Boston;Sikh;Single;Manager;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.380435;2
562;26-35;female;Boston;Buddhist;Widowed;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.510870;2
561;26-35;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.065217;6
560;46-55;female;Boston;Christian;Single;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.010870;3
559;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.163043;1
558;36-45;male;San Jose;Hindu;Married;Manager;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.097826;2
557;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.152174;4
556;36-45;female;Boston;Buddhist;Divorced;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.260870;2
555;36-45;female;Boston;Muslim;Single;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;drink brand;NO;0.293478;0
554;36-45;female;;Buddhist;;Sales and office;;;LOW;;;;NO;0.086957;0
553;18-25;male;Winthrop;Sikh;Widowed;Professional;Center Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.228261;7
552;76-85;female;Winthrop;Christian;Single;Production transportation;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.163043;0
551;18-25;male;Santa Barbara;Buddhist;Divorced;Manager;Left;Bisexual;LOW;music artist;tv show;soccer club;NO;0.184783;7
550;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.173913;2
