user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
8917;26-35;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119318;1
8916;66-75;female;San Jose;Hindu;Single;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.085227;4
8915;56-65;female;San Jose;Muslim;Single;Student;Center Left;Heterosexual;LOW;entertainment;drink brand;music artist;NO;0.045455;1
8914;56-65;male;Boston;Hindu;Married;Manager;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.130682;3
8913;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;entertainment;music artist;NO;0.136364;1
8912;26-35;female;Santa Barbara;Christian;Widowed;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.153409;1
8911;18-25;female;Palo Alto;Other religions;Single;Student;Center Left;Heterosexual;LOW;drink brand;music artist;entertainment;NO;0.085227;1
8910;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.056818;5
8909;26-35;female;Cambridge;Buddhist;Married;Student;Center;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.142045;2
8908;76-85;female;Boston;Christian;Divorced;Production transportation;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.204545;4
8907;26-35;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;soccer club;NO;0.250000;1
8906;76-85;female;San Jose;Christian;Single;Service;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.164773;4
8904;18-25;female;Cambridge;Muslim;Widowed;Professional;Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.039773;5
8903;26-35;female;Winthrop;Buddhist;Divorced;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;2
8902;76-85;female;Boston;Jewish;Married;Student;Far Left;Heterosexual;LOW;music artist;tv show;drink brand;NO;0.034091;4
8901;36-45;female;Boston;Buddhist;Married;Service;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.017045;0
8900;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.068182;0
8899;56-65;male;Cambridge;Hindu;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.051136;3
8898;66-75;female;Palo Alto;Jewish;Married;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.039773;4
8896;46-55;female;Cambridge;Hindu;Married;Production transportation;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.011364;3
8895;66-75;female;Boston;Buddhist;Single;Production transportation;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.045455;2
8894;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.051136;9
8893;66-75;female;Palo Alto;Christian;Single;Natural resources construction;Center Right;Bisexual;LOW;music artist;music artist;entertainment;NO;0.045455;9
8892;66-75;female;Palo Alto;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.056818;4
8891;26-35;female;Cambridge;Hindu;Single;Sales and office;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.039773;2
8890;66-75;female;San Jose;Jewish;Married;Production transportation;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.056818;4
8889;18-25;male;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.073864;1
8888;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.102273;4
8887;56-65;female;San Jose;Muslim;Single;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.096591;4
8885;46-55;;;;;;Right;;LOW;;;;NO;0.045455;3
8884;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;drink brand;NO;0.056818;4
8883;76-85;female;Winthrop;Jewish;Single;Production transportation;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.068182;4
8882;66-75;female;San Jose;Christian;Divorced;Natural resources construction;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.073864;4
8881;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.022727;0
8880;66-75;female;Cambridge;Sikh;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.079545;2
8879;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.102273;4
8878;56-65;female;Boston;Jewish;Married;Production transportation;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.181818;4
8877;56-65;female;San Jose;Muslim;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.051136;4
8876;66-75;male;Santa Barbara;Hindu;Married;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.022727;4
8875;76-85;male;San Jose;Muslim;Married;Natural resources construction;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.045455;4
8874;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.085227;4
8873;36-45;female;San Jose;Jewish;Single;Manager;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.125000;4
8872;36-45;female;Boston;Hindu;Married;Natural resources construction;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.096591;4
8871;56-65;female;San Jose;Christian;Married;Production transportation;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.051136;4
8870;66-75;male;Winthrop;Christian;Married;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.085227;4
8869;26-35;female;Cambridge;Jewish;Divorced;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;YES;0.107955;4
8868;66-75;female;Santa Barbara;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.170455;4
8867;56-65;female;San Jose;Christian;Widowed;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.187500;4
8866;66-75;male;Cambridge;Jewish;Divorced;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.051136;4
8865;26-35;female;Santa Barbara;Buddhist;Widowed;Student;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.039773;1
8864;26-35;female;Cambridge;Hindu;Divorced;Sales and office;Center;Heterosexual;LOW;music artist;music artist;entertainment;YES;0.034091;2
8863;18-25;female;Palo Alto;Jewish;Married;Service;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.062500;4
8862;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.028409;0
8861;18-25;male;Santa Barbara;Christian;Married;Student;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.073864;1
8860;26-35;female;Boston;Jewish;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.113636;0
8859;18-25;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.130682;1
8858;66-75;female;San Jose;Buddhist;Single;Production transportation;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.068182;4
8857;18-25;female;Winthrop;Muslim;Divorced;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.022727;5
8856;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.062500;2
8855;66-75;male;Boston;Jewish;Divorced;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.125000;4
8854;46-55;female;Cambridge;Hindu;Married;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.079545;2
8853;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.028409;0
8852;36-45;female;Cambridge;Other religions;Single;Service;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.022727;2
8851;26-35;male;San Jose;Christian;Married;Production transportation;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.073864;1
8850;66-75;female;Santa Barbara;Jewish;Married;Natural resources construction;Far Left;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.130682;4
8849;36-45;female;Santa Barbara;Muslim;Married;Production transportation;Left;Homosexual;LOW;music artist;music artist;entertainment;NO;0.147727;4
8848;56-65;female;Palo Alto;Other religions;Married;Professional;Center Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.102273;4
8847;56-65;female;Santa Barbara;Sikh;Widowed;Natural resources construction;Right;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.028409;3
8846;36-45;male;Winthrop;Other religions;Single;Manager;Center Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.056818;0
8845;18-25;female;Winthrop;Christian;Widowed;Production transportation;Far Left;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.062500;4
8844;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.102273;4
8843;36-45;male;Palo Alto;Hindu;Married;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.096591;1
8842;36-45;male;Boston;Christian;Single;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.017045;0
8841;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.068182;2
8840;66-75;female;Winthrop;Christian;Divorced;Production transportation;Left;Bisexual;LOW;music artist;music artist;entertainment;NO;0.125000;4
8839;46-55;female;Boston;Muslim;Divorced;Service;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119318;5
8838;76-85;female;Winthrop;Christian;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.170455;4
8837;56-65;female;Cambridge;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.045455;3
8836;26-35;female;Santa Barbara;Buddhist;Single;Professional;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.051136;2
8835;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.136364;3
8834;66-75;female;San Jose;Christian;Married;Sales and office;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.198864;4
8833;66-75;female;San Jose;Other religions;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.073864;4
8832;66-75;female;San Jose;Christian;Divorced;Natural resources construction;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.005682;4
8831;18-25;female;Winthrop;Buddhist;Divorced;Professional;Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.181818;5
8830;26-35;male;San Jose;Hindu;Single;Sales and office;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.170455;4
8829;66-75;female;Palo Alto;Jewish;Married;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.221591;4
8828;76-85;female;San Jose;Jewish;Married;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.164773;4
8827;56-65;female;Santa Barbara;Christian;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.034091;3
8826;66-75;female;San Jose;Christian;Married;Natural resources construction;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.045455;4
8825;26-35;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.073864;1
8824;56-65;female;San Jose;Jewish;Married;Production transportation;Far Left;Asexual;LOW;entertainment;tv show;entertainment;NO;0.073864;4
8823;18-25;female;Winthrop;Sikh;Widowed;Student;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.045455;2
8822;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.090909;2
8821;18-25;male;Palo Alto;Muslim;Widowed;Professional;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.090909;1
8820;66-75;female;Palo Alto;Christian;Married;Natural resources construction;Far Left;Homosexual;LOW;entertainment;tv show;entertainment;NO;0.142045;4
8819;18-25;female;Palo Alto;Christian;Divorced;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.090909;1
8818;56-65;female;Santa Barbara;Christian;Divorced;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.017045;3
8817;56-65;female;San Jose;Jewish;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.079545;4
8816;46-55;female;San Jose;Jewish;Single;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.107955;4
8815;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.102273;4
8814;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.090909;4
8813;18-25;female;San Jose;Christian;Married;Student;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.051136;1
8812;36-45;male;Palo Alto;Christian;Widowed;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.073864;1
8811;26-35;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;drink brand;entertainment;entertainment;NO;0.147727;1
8810;36-45;male;Boston;Christian;Married;Production transportation;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119318;1
8809;26-35;male;Cambridge;Muslim;Married;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.085227;4
8808;18-25;female;Santa Barbara;Christian;Single;Student;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.045455;2
8807;56-65;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.068182;4
8806;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.073864;2
8805;66-75;female;San Jose;Christian;Single;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.113636;4
8804;66-75;female;Palo Alto;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.073864;4
8803;66-75;female;San Jose;Christian;Single;Natural resources construction;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.034091;4
8802;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.096591;4
8801;66-75;female;San Jose;Christian;Married;Natural resources construction;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.136364;4
8800;66-75;female;San Jose;Christian;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.210227;4
8799;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.136364;4
8798;26-35;female;Santa Barbara;Jewish;Widowed;Student;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.034091;4
8797;56-65;female;Boston;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.125000;3
8796;18-25;female;San Jose;Christian;Single;Service;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.119318;4
8795;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;music artist;entertainment;NO;0.147727;4
8794;66-75;female;San Jose;Jewish;Married;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.147727;4
8793;46-55;female;Winthrop;Buddhist;Single;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.039773;2
8792;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.181818;4
8791;66-75;female;San Jose;Jewish;Married;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.238636;4
8790;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.187500;4
8789;56-65;female;Santa Barbara;Jewish;Married;Natural resources construction;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.204545;4
8788;26-35;female;Palo Alto;Jewish;Divorced;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.062500;3
8787;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.107955;1
8786;26-35;male;Palo Alto;Hindu;Widowed;Student;Center Left;Homosexual;LOW;drink brand;drink brand;entertainment;NO;0.130682;1
8785;26-35;male;Santa Barbara;Christian;Single;Manager;Center Left;Heterosexual;LOW;drink brand;drink brand;drink brand;NO;0.039773;1
8784;18-25;male;Santa Barbara;Other religions;Married;Student;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.039773;1
8783;66-75;female;San Jose;Jewish;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.113636;4
8782;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.136364;4
8781;18-25;female;Boston;No religious affiliation;Single;Manager;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.176136;0
8780;76-85;female;Boston;Muslim;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.136364;4
8779;36-45;female;Cambridge;Muslim;Single;Student;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;1
8778;56-65;female;Winthrop;Christian;Single;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.090909;3
8777;76-85;male;San Jose;Muslim;Married;Student;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.113636;1
8776;26-35;female;Cambridge;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.125000;3
8775;26-35;female;Palo Alto;Christian;Married;Professional;Center Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.096591;1
8774;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.028409;5
8773;26-35;male;Palo Alto;Christian;Widowed;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.198864;1
8772;36-45;male;Palo Alto;Muslim;Single;Student;Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.181818;1
8771;18-25;male;Palo Alto;Hindu;Married;Student;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.250000;1
8770;66-75;female;Santa Barbara;Other religions;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.187500;4
8769;18-25;female;San Jose;Hindu;Single;Production transportation;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.017045;3
8768;56-65;female;Palo Alto;Christian;Married;Student;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.142045;3
8767;26-35;female;Boston;Christian;Married;Professional;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.096591;3
8766;56-65;female;Palo Alto;Buddhist;Married;Production transportation;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.176136;3
8765;66-75;male;San Jose;Muslim;Married;Student;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.136364;4
8764;26-35;female;Palo Alto;Muslim;Single;Manager;Center Left;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;2
8763;18-25;male;Palo Alto;Christian;Single;Student;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.176136;1
8762;18-25;female;Santa Barbara;Christian;Single;Sales and office;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.142045;1
8761;18-25;female;Santa Barbara;Christian;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.215909;1
8760;66-75;female;San Jose;Jewish;Married;Natural resources construction;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.142045;4
8759;66-75;female;Santa Barbara;Jewish;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.056818;4
8758;18-25;female;Winthrop;Other religions;Married;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.142045;2
8757;56-65;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.204545;3
8756;56-65;female;Cambridge;Jewish;Married;Sales and office;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.215909;4
8755;26-35;female;Palo Alto;Jewish;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.159091;1
8754;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.085227;4
8753;26-35;female;San Jose;Christian;Married;Production transportation;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.221591;4
8752;26-35;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.244318;1
8751;56-65;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.335227;3
8750;26-35;female;Cambridge;Christian;Married;Student;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.357955;1
8749;18-25;male;Palo Alto;Christian;Single;Manager;Center Left;Bisexual;LOW;drink brand;drink brand;entertainment;NO;0.005682;1
8748;26-35;male;Santa Barbara;No religious affiliation;Single;Manager;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.011364;0
8747;36-45;female;Boston;No religious affiliation;Married;Manager;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.011364;0
8746;56-65;male;Santa Barbara;Hindu;Divorced;Production transportation;Right;Asexual;LOW;entertainment;entertainment;music artist;NO;0.005682;3
8745;36-45;female;San Jose;Hindu;Single;Professional;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.022727;0
8744;46-55;male;Palo Alto;Buddhist;Married;Production transportation;Left;Asexual;LOW;tv show;entertainment;drink brand;NO;0.011364;9
8743;26-35;female;Boston;Hindu;Single;Sales and office;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.022727;2
8742;26-35;female;Cambridge;Christian;Married;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;YES;0.022727;3
8741;46-55;male;Santa Barbara;Buddhist;Single;Student;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.022727;3
8740;56-65;male;Palo Alto;Hindu;Single;Service;Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.028409;2
8739;56-65;male;Palo Alto;Hindu;Married;Manager;Center Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.005682;3
8737;66-75;female;San Jose;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.028409;3
8735;18-25;female;Boston;Muslim;Married;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.034091;5
8733;46-55;male;Palo Alto;Hindu;Widowed;Natural resources construction;Left;Homosexual;LOW;drink brand;tv show;soccer club;NO;0.045455;9
8730;36-45;female;Boston;Hindu;Divorced;Professional;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.045455;0
8729;26-35;male;Palo Alto;Christian;Married;Manager;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.005682;3
8727;26-35;male;San Jose;Christian;Widowed;Student;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.028409;1
8726;46-55;female;San Jose;Hindu;Married;Natural resources construction;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.045455;3
8722;26-35;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.039773;4
8721;66-75;female;Santa Barbara;Jewish;Married;Student;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.068182;4
8720;56-65;male;Santa Barbara;Hindu;Widowed;Production transportation;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.056818;3
8717;36-45;male;Cambridge;Hindu;Single;Professional;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.011364;2
8716;66-75;male;Boston;Sikh;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.034091;3
8715;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.022727;0
8714;36-45;female;Boston;No religious affiliation;Divorced;Student;Center Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.011364;0
8713;26-35;female;Palo Alto;Christian;Married;Service;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.051136;1
8712;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.085227;5
8711;46-55;male;Cambridge;Muslim;Married;Professional;Center;Homosexual;LOW;music artist;music artist;entertainment;NO;0.039773;4
8710;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.056818;5
8709;26-35;female;Boston;Muslim;Single;Professional;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.022727;5
8708;56-65;male;Santa Barbara;Hindu;Divorced;Production transportation;Right;Asexual;LOW;entertainment;entertainment;music artist;NO;0.017045;3
8707;46-55;male;Santa Barbara;Buddhist;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.017045;3
8706;18-25;female;Cambridge;Hindu;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.028409;2
8705;26-35;female;Palo Alto;Muslim;Single;Professional;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.022727;1
8704;76-85;female;Santa Barbara;Jewish;Married;Sales and office;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.034091;3
8703;26-35;female;Cambridge;Buddhist;Divorced;Student;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.051136;2
8702;26-35;female;Santa Barbara;Christian;Single;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.045455;3
8701;26-35;female;San Jose;Buddhist;Widowed;Sales and office;Left;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.011364;2
8699;26-35;female;Winthrop;Hindu;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.039773;2
8698;18-25;female;Palo Alto;Buddhist;Single;Manager;Center;Homosexual;LOW;tv show;drink brand;soccer club;NO;0.056818;2
8697;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.045455;5
8696;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.017045;0
