user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
765;18-25;female;Santa Barbara;Muslim;Married;Professional;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.108696;3
764;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.173913;6
763;36-45;female;Winthrop;Christian;Divorced;Service;Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.173913;0
762;18-25;female;Palo Alto;Other religions;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.250000;6
761;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.195652;3
760;18-25;female;Cambridge;Muslim;Divorced;Sales and office;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.282609;2
759;36-45;female;Winthrop;Christian;Single;Service;Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.195652;0
758;26-35;female;San Jose;Hindu;Single;Service;Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.347826;2
757;26-35;female;Cambridge;Buddhist;Married;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.173913;2
756;46-55;male;Santa Barbara;Buddhist;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.217391;3
755;36-45;male;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;tv show;drink brand;NO;0.228261;0
754;56-65;male;Winthrop;Buddhist;Divorced;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.326087;2
753;36-45;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.260870;2
752;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.391304;2
751;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.445652;2
750;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.391304;2
749;18-25;female;Santa Barbara;Jewish;Widowed;Production transportation;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.032609;8
748;18-25;female;San Jose;Christian;Widowed;Manager;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.043478;6
747;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.043478;5
746;36-45;male;Boston;Jewish;Widowed;Student;Center Left;Homosexual;LOW;tv show;music artist;drink brand;NO;0.119565;0
745;66-75;female;San Jose;Christian;Single;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.043478;4
744;56-65;female;San Jose;Hindu;Widowed;Natural resources construction;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.054348;9
743;36-45;female;San Jose;Christian;Single;Natural resources construction;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.021739;6
742;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.108696;5
741;36-45;male;Boston;No religious affiliation;;Sales and office;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.054348;0
740;36-45;male;Boston;No religious affiliation;;Sales and office;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.043478;0
739;18-25;female;Santa Barbara;Jewish;Widowed;Production transportation;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.097826;8
738;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.130435;9
737;18-25;female;Cambridge;Christian;Single;Student;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.065217;8
736;26-35;female;San Jose;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.228261;2
735;36-45;male;Winthrop;Buddhist;Married;Professional;Center;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.065217;2
734;36-45;male;Boston;Jewish;Married;Sales and office;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.184783;9
733;18-25;female;Winthrop;Jewish;Divorced;Manager;Center Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.032609;6
732;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.097826;2
731;26-35;female;Winthrop;Buddhist;Married;Professional;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.097826;2
730;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.163043;6
729;26-35;female;Santa Barbara;Muslim;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.086957;2
728;76-85;female;San Jose;Buddhist;Divorced;Production transportation;Left;Bisexual;LOW;entertainment;entertainment;entertainment;NO;0.076087;4
727;18-25;female;Winthrop;Christian;Single;Sales and office;Center Left;Homosexual;LOW;entertainment;music artist;soccer club;NO;0.108696;8
726;26-35;female;Winthrop;Jewish;Divorced;Professional;Center Right;Asexual;LOW;drink brand;tv show;drink brand;NO;0.184783;6
725;26-35;male;Santa Barbara;Other religions;Married;Professional;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.065217;2
724;26-35;female;San Jose;Buddhist;Single;Natural resources construction;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.108696;2
723;18-25;male;Cambridge;Muslim;Divorced;Manager;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.152174;2
722;26-35;female;Santa Barbara;Other religions;Widowed;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.195652;0
721;46-55;female;Cambridge;Hindu;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.076087;2
720;66-75;male;Palo Alto;Christian;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.108696;4
719;18-25;male;Boston;Buddhist;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.184783;8
718;66-75;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.206522;9
717;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.097826;9
716;36-45;male;San Jose;No religious affiliation;Married;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.119565;0
715;26-35;female;Boston;No religious affiliation;Widowed;Production transportation;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.086957;0
714;36-45;male;Boston;Other religions;Single;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.076087;0
713;26-35;female;Santa Barbara;Hindu;Divorced;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.065217;2
712;18-25;female;Boston;Buddhist;Widowed;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.141304;2
711;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
710;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.097826;8
709;56-65;male;Santa Barbara;Hindu;Married;Manager;Center;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.065217;3
708;56-65;female;Boston;Buddhist;Married;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.086957;7
707;36-45;male;Boston;Other religions;Married;Manager;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.217391;0
706;18-25;female;Cambridge;Christian;Married;Professional;Center Right;Bisexual;LOW;music artist;music artist;entertainment;NO;0.119565;5
705;66-75;male;Santa Barbara;Buddhist;Married;Production transportation;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.217391;7
704;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.195652;2
703;26-35;male;San Jose;Muslim;Single;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.293478;0
701;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.130435;6
700;36-45;female;Boston;Christian;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.141304;0
699;26-35;female;Santa Barbara;Other religions;Widowed;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;drink brand;NO;0.217391;0
698;26-35;female;Palo Alto;Buddhist;Divorced;Manager;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.108696;2
696;56-65;female;Winthrop;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.184783;9
695;26-35;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.304348;0
694;18-25;female;Winthrop;Christian;Married;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.130435;8
693;18-25;female;Cambridge;Muslim;Widowed;Sales and office;Far Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.173913;2
692;36-45;female;Winthrop;Christian;Married;Production transportation;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.152174;8
691;46-55;female;Boston;No religious affiliation;Married;Manager;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.315217;0
690;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.130435;5
689;26-35;female;Winthrop;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.250000;2
688;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.173913;2
687;26-35;male;Boston;No religious affiliation;Widowed;Sales and office;Center;Heterosexual;LOW;tv show;music artist;soccer club;NO;0.347826;0
686;36-45;male;Santa Barbara;Muslim;Single;Manager;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.119565;0
685;66-75;female;Santa Barbara;Hindu;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.065217;7
684;46-55;male;Boston;Muslim;Single;Sales and office;Left;Bisexual;LOW;tv show;music artist;drink brand;NO;0.173913;0
683;36-45;female;Boston;Christian;Divorced;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.173913;0
682;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.065217;5
681;36-45;female;Boston;Christian;Divorced;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.097826;0
680;18-25;female;Winthrop;Christian;Married;Professional;Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.130435;0
678;26-35;female;San Jose;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.119565;2
677;76-85;female;Winthrop;Christian;Single;Professional;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.097826;6
676;36-45;female;Winthrop;Buddhist;Divorced;Sales and office;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.195652;0
675;26-35;female;San Jose;Muslim;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.108696;5
674;66-75;male;Santa Barbara;Hindu;Married;Production transportation;Center;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.250000;7
673;76-85;male;Palo Alto;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.217391;7
672;26-35;female;Cambridge;Sikh;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.260870;2
671;56-65;male;Santa Barbara;Hindu;Married;Production transportation;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.086957;7
670;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.108696;9
669;18-25;female;Santa Barbara;Christian;Married;Sales and office;Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.141304;0
668;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.097826;2
667;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.152174;2
666;18-25;female;San Jose;Jewish;Single;Professional;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.184783;6
665;66-75;male;Santa Barbara;Christian;Single;Student;Center Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.184783;1
664;18-25;female;Winthrop;Christian;Divorced;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.228261;8
663;36-45;female;Cambridge;Buddhist;Single;Student;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.065217;2
662;56-65;male;San Jose;Sikh;Widowed;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.152174;9
661;26-35;female;Cambridge;Buddhist;Single;Manager;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.173913;2
660;56-65;male;Santa Barbara;Hindu;Single;Production transportation;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.347826;9
659;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.228261;2
658;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.184783;9
657;56-65;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.228261;2
656;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.391304;7
655;66-75;female;Winthrop;Hindu;Widowed;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.043478;8
654;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.076087;9
653;26-35;female;Boston;No religious affiliation;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.141304;0
652;36-45;female;Boston;Christian;Divorced;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.163043;0
651;36-45;female;Cambridge;Buddhist;Divorced;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.228261;2
650;36-45;male;San Jose;No religious affiliation;Married;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.195652;0
649;46-55;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.271739;0
648;76-85;male;Santa Barbara;Hindu;Widowed;Service;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.141304;3
647;36-45;male;Winthrop;Hindu;Widowed;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.086957;0
646;36-45;female;Santa Barbara;Muslim;Single;Sales and office;Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.152174;0
645;36-45;female;Boston;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.304348;2
644;66-75;female;Santa Barbara;Hindu;Single;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.206522;9
643;26-35;male;San Jose;Other religions;Widowed;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.206522;0
642;18-25;male;Cambridge;Jewish;Married;Professional;Center Right;Homosexual;LOW;entertainment;entertainment;entertainment;NO;0.173913;8
641;26-35;male;Palo Alto;Christian;Widowed;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.347826;1
640;36-45;female;Cambridge;Jewish;Single;Student;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.163043;0
639;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.184783;0
638;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.184783;8
637;26-35;female;Boston;No religious affiliation;Married;Production transportation;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.260870;0
636;36-45;female;Boston;No religious affiliation;Divorced;Professional;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.195652;0
635;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.206522;2
634;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.217391;2
633;36-45;female;Boston;Christian;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.434783;0
632;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.152174;8
631;36-45;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.173913;0
630;36-45;male;Boston;Christian;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.304348;0
629;26-35;male;Boston;No religious affiliation;Widowed;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.315217;0
628;26-35;female;Cambridge;Sikh;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
627;18-25;female;Winthrop;Hindu;Widowed;Sales and office;Far Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.326087;2
626;46-55;male;Winthrop;Christian;Single;Natural resources construction;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.347826;9
625;26-35;male;Palo Alto;Christian;Widowed;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.478261;1
624;26-35;female;Cambridge;Buddhist;Single;Natural resources construction;Left;Heterosexual;LOW;drink brand;tv show;drink brand;YES;0.054348;2
623;36-45;male;Boston;No religious affiliation;Single;Professional;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.141304;0
622;46-55;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.108696;0
621;46-55;male;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.108696;0
620;26-35;female;Cambridge;Christian;Married;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.130435;2
619;36-45;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.130435;2
618;56-65;male;Winthrop;Hindu;Married;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.086957;7
617;56-65;female;Boston;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.250000;7
616;26-35;male;San Jose;Muslim;Single;Sales and office;Center Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.032609;0
615;26-35;female;Santa Barbara;Buddhist;Divorced;Professional;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.108696;2
613;36-45;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.217391;2
612;26-35;female;Winthrop;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.130435;2
611;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
610;26-35;female;Cambridge;Hindu;Single;Sales and office;Right;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.086957;2
609;26-35;female;Santa Barbara;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.206522;2
608;56-65;female;Winthrop;Jewish;Married;Sales and office;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119565;6
607;26-35;female;Winthrop;Buddhist;Divorced;Manager;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.076087;2
606;18-25;female;San Jose;Other religions;Single;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.097826;4
605;18-25;female;San Jose;Christian;Divorced;Student;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.217391;6
604;26-35;female;Cambridge;Buddhist;Single;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.119565;2
603;26-35;female;Cambridge;Buddhist;Married;Sales and office;Left;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.228261;2
602;36-45;female;Palo Alto;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.195652;2
601;46-55;female;Palo Alto;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.282609;2
600;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.152174;7
599;18-25;female;Palo Alto;Christian;Married;Natural resources construction;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.206522;2
598;26-35;female;Winthrop;Buddhist;Married;Sales and office;Center;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.206522;2
597;26-35;female;San Jose;Christian;Divorced;Service;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.260870;6
596;26-35;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.163043;2
595;26-35;male;Palo Alto;Buddhist;Married;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.293478;2
594;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.228261;1
593;26-35;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.358696;2
592;36-45;female;Winthrop;Christian;Single;Professional;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.097826;0
591;36-45;female;Winthrop;No religious affiliation;Married;Sales and office;Left;Homosexual;LOW;music artist;music artist;drink brand;NO;0.119565;0
590;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.184783;0
589;26-35;female;Cambridge;Buddhist;Single;Manager;Center;Heterosexual;LOW;music artist;music artist;drink brand;YES;0.076087;2
588;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.173913;2
587;56-65;female;Cambridge;Buddhist;Married;Natural resources construction;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.217391;9
586;36-45;female;Cambridge;No religious affiliation;Widowed;Sales and office;Center;Homosexual;LOW;music artist;music artist;entertainment;NO;0.217391;0
585;26-35;male;Boston;No religious affiliation;Single;Service;Center;Bisexual;LOW;tv show;music artist;drink brand;NO;0.065217;0
584;26-35;female;Cambridge;Muslim;Single;Manager;Center Left;Homosexual;LOW;entertainment;entertainment;music artist;YES;0.228261;2
583;26-35;female;Cambridge;Hindu;Divorced;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.195652;2
582;36-45;female;Boston;Other religions;Married;Sales and office;Center;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.336957;0
581;26-35;female;Boston;No religious affiliation;Married;Manager;Center;Heterosexual;LOW;tv show;music artist;entertainment;NO;0.239130;0
580;36-45;female;Cambridge;Buddhist;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.195652;2
579;18-25;female;Winthrop;Buddhist;Married;Sales and office;Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.260870;2
578;26-35;female;Santa Barbara;Buddhist;Divorced;Professional;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.500000;2
577;36-45;male;Winthrop;Buddhist;Married;Professional;Center;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.130435;2
576;26-35;female;Boston;Other religions;Divorced;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.076087;0
575;66-75;male;Cambridge;Muslim;Single;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.195652;9
574;18-25;female;San Jose;Christian;Divorced;Student;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.217391;6
573;26-35;female;Cambridge;Buddhist;Single;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.141304;2
572;26-35;female;San Jose;Hindu;Single;Service;Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.217391;2
571;18-25;female;Winthrop;Hindu;Single;Service;Center;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.271739;8
570;18-25;female;Cambridge;Buddhist;Divorced;Sales and office;Center Right;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.282609;2
569;26-35;male;Cambridge;Hindu;Single;Manager;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.206522;2
568;26-35;female;Santa Barbara;Buddhist;Widowed;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.315217;2
567;26-35;male;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.271739;0
566;26-35;female;Winthrop;Christian;Divorced;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.532609;6
565;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.184783;2
564;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.434783;2
563;46-55;female;Boston;Buddhist;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.380435;2
562;26-35;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.510870;2
561;26-35;female;Winthrop;Christian;Single;Professional;Far Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.065217;6
560;56-65;female;Santa Barbara;Sikh;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.010870;3
559;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.163043;1
558;26-35;female;Winthrop;Buddhist;Widowed;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.097826;2
557;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.152174;4
556;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.260870;2
555;36-45;female;Boston;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.293478;0
554;36-45;male;Boston;Christian;Single;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.086957;0
