user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
791;18-25;female;Boston;Christian;Divorced;Service;Right;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.225131;6
790;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;drink brand;YES;0.172775;2
789;56-65;female;Winthrop;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.308901;3
788;18-25;male;Winthrop;No religious affiliation;Widowed;Professional;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.136126;6
787;56-65;male;San Jose;Buddhist;Widowed;Sales and office;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.178010;3
786;46-55;female;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;drink brand;entertainment;entertainment;NO;0.240838;3
785;46-55;female;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.277487;3
784;26-35;female;Winthrop;Christian;Widowed;Service;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.225131;6
783;46-55;female;Boston;Christian;Married;Student;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.361257;0
782;46-55;female;Santa Barbara;Hindu;Single;Production transportation;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.329843;3
781;26-35;female;San Jose;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.502618;2
780;26-35;female;Boston;Muslim;Single;Professional;Center Right;Homosexual;LOW;tv show;drink brand;soccer club;NO;0.198953;8
779;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;soccer club;YES;0.172775;2
778;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.230366;8
777;56-65;female;Cambridge;Jewish;Single;Sales and office;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.178010;4
776;18-25;female;Winthrop;Christian;Widowed;Professional;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.246073;8
775;76-85;male;Boston;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.240838;2
774;26-35;female;Winthrop;Other religions;Widowed;Professional;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.267016;2
773;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;drink brand;YES;0.099476;2
772;56-65;male;Cambridge;Buddhist;Single;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.214660;3
771;56-65;male;Winthrop;Christian;Single;Student;Left;Asexual;LOW;drink brand;tv show;drink brand;NO;0.256545;7
770;36-45;female;San Jose;Buddhist;Single;Service;Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.298429;3
769;36-45;female;Winthrop;Christian;Married;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.267016;6
768;66-75;female;San Jose;Christian;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.277487;4
767;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;drink brand;YES;0.345550;2
766;26-35;female;Winthrop;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.397906;2
765;76-85;female;San Jose;Jewish;Single;Natural resources construction;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.146597;4
764;56-65;female;San Jose;Christian;Married;Production transportation;Center;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.256545;4
763;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.162304;2
762;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.319372;4
761;18-25;female;San Jose;Jewish;Single;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.256545;4
760;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.267016;4
759;66-75;female;Cambridge;Hindu;Single;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.335079;2
758;26-35;female;Boston;Buddhist;Divorced;Service;Center;Asexual;LOW;entertainment;entertainment;music artist;NO;0.450262;2
757;26-35;female;Palo Alto;Jewish;Single;Professional;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.251309;6
756;56-65;male;Santa Barbara;Hindu;Divorced;Production transportation;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.345550;7
755;56-65;female;Winthrop;Buddhist;Widowed;Sales and office;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.345550;2
754;36-45;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.476440;2
753;36-45;female;Boston;Hindu;Married;Service;Center;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.314136;2
752;66-75;female;Winthrop;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.471204;4
751;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.439791;2
750;36-45;female;Boston;Christian;Single;Manager;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.565445;2
749;66-75;male;Winthrop;Christian;Married;Service;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.052356;0
748;18-25;female;Santa Barbara;Muslim;Divorced;Service;Center;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.073298;5
747;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.057592;5
746;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.094241;5
745;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.057592;2
744;26-35;female;Cambridge;Hindu;Divorced;Manager;Left;Homosexual;LOW;tv show;drink brand;soccer club;YES;0.083770;2
743;26-35;female;Winthrop;Christian;Divorced;Service;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.068063;5
742;18-25;female;Winthrop;Muslim;Married;Service;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.120419;5
741;56-65;male;Boston;Jewish;Divorced;Natural resources construction;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.073298;7
740;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;YES;0.068063;2
739;18-25;female;San Jose;Buddhist;Divorced;Sales and office;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.078534;2
738;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.136126;3
737;18-25;female;Winthrop;Muslim;Married;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.109948;5
736;26-35;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.141361;5
735;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.141361;2
734;18-25;female;Cambridge;Muslim;Single;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.167539;5
733;36-45;female;Boston;No religious affiliation;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.073298;0
732;26-35;male;Palo Alto;Christian;Single;Sales and office;Center Right;Homosexual;LOW;entertainment;tv show;soccer club;NO;0.151832;2
731;36-45;female;San Jose;Christian;Married;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.104712;4
730;36-45;male;Cambridge;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;drink brand;NO;0.136126;0
729;36-45;male;Santa Barbara;Other religions;Single;Sales and office;Right;Bisexual;LOW;drink brand;tv show;soccer club;NO;0.157068;0
728;18-25;female;Boston;Hindu;Married;Professional;Center Right;Asexual;LOW;music artist;tv show;soccer club;NO;0.167539;5
727;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.183246;2
726;18-25;female;Cambridge;Hindu;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.267016;0
725;18-25;female;Palo Alto;Hindu;Married;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.104712;0
724;56-65;female;Boston;No religious affiliation;Single;Natural resources construction;Center;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.178010;0
723;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.125654;2
722;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.246073;2
721;36-45;female;San Jose;Hindu;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.146597;2
720;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.219895;2
719;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.214660;0
718;18-25;female;Cambridge;Buddhist;Married;Manager;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.345550;2
717;18-25;female;Santa Barbara;Muslim;Single;Manager;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.104712;5
716;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.099476;2
715;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;entertainment;YES;0.162304;2
714;36-45;male;Cambridge;Buddhist;Widowed;Sales and office;Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.099476;2
713;18-25;female;Cambridge;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.141361;5
712;26-35;female;Cambridge;Buddhist;Single;Service;Center;Heterosexual;LOW;music artist;music artist;drink brand;YES;0.146597;2
711;26-35;female;Winthrop;Muslim;Single;Sales and office;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.225131;5
710;56-65;male;Santa Barbara;Hindu;Single;Service;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.089005;3
709;26-35;female;Cambridge;Muslim;Married;Manager;Far Left;Bisexual;LOW;music artist;music artist;drink brand;YES;0.130890;2
708;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.109948;2
707;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.209424;5
706;46-55;female;San Jose;Christian;Married;Production transportation;Left;Homosexual;LOW;drink brand;tv show;soccer club;NO;0.151832;4
705;18-25;female;Winthrop;Muslim;Single;Professional;Center;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.251309;5
704;18-25;female;Cambridge;Buddhist;Single;Natural resources construction;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.183246;2
703;46-55;female;Cambridge;Buddhist;Married;Manager;Center;Asexual;LOW;music artist;music artist;entertainment;NO;0.356021;2
702;76-85;male;Winthrop;Sikh;Single;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.052356;9
701;18-25;female;Cambridge;Buddhist;Single;Manager;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.178010;5
700;26-35;female;Palo Alto;Christian;Married;Professional;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.151832;2
699;26-35;female;Cambridge;Buddhist;Married;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;YES;0.246073;2
698;66-75;female;Santa Barbara;Muslim;Widowed;Professional;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.183246;5
697;26-35;female;Santa Barbara;Muslim;Single;Professional;Left;Bisexual;LOW;drink brand;tv show;drink brand;NO;0.261780;5
696;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.219895;2
695;18-25;female;Winthrop;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.376963;2
694;18-25;male;Santa Barbara;Muslim;Single;Service;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.141361;2
693;26-35;female;Boston;Hindu;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.240838;2
692;26-35;male;Cambridge;Buddhist;Married;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.219895;2
691;26-35;female;Cambridge;Christian;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.335079;2
690;18-25;female;Cambridge;Buddhist;Widowed;Student;Center;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.183246;2
689;56-65;female;Cambridge;Hindu;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.418848;2
688;18-25;female;Winthrop;Buddhist;Single;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.293194;2
687;76-85;female;Palo Alto;Buddhist;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.518325;2
686;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.099476;3
685;26-35;female;Winthrop;Muslim;Divorced;Manager;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.099476;5
684;26-35;female;Boston;Muslim;Single;Service;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.162304;5
683;18-25;female;Winthrop;Muslim;Single;Professional;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.089005;5
682;18-25;female;Boston;Muslim;Married;Student;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.146597;5
681;46-55;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.157068;5
680;36-45;female;Winthrop;Muslim;Married;Professional;Center Right;Asexual;LOW;music artist;tv show;soccer club;NO;0.193717;5
679;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.094241;5
678;26-35;female;Winthrop;Muslim;Married;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.141361;5
677;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Far Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.151832;3
676;18-25;female;Santa Barbara;Muslim;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.287958;5
675;26-35;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.178010;5
674;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.219895;5
673;26-35;female;Santa Barbara;Muslim;Married;Manager;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.214660;5
672;18-25;female;Santa Barbara;Other religions;Single;Manager;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.340314;5
671;18-25;female;Cambridge;Other religions;Married;Professional;Center Right;Homosexual;LOW;tv show;drink brand;soccer club;NO;0.115183;5
670;76-85;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.157068;5
669;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;YES;0.141361;2
668;26-35;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.251309;5
667;26-35;female;Winthrop;Muslim;Widowed;Professional;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.204188;5
666;18-25;male;Winthrop;Hindu;Single;Service;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.246073;5
665;36-45;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.204188;2
664;26-35;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.376963;5
663;26-35;female;Boston;Christian;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.146597;0
662;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.267016;3
661;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.219895;2
660;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.251309;3
659;26-35;female;Cambridge;Other religions;Widowed;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.193717;0
658;26-35;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.340314;5
657;26-35;female;San Jose;Hindu;Single;Sales and office;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.319372;2
656;26-35;female;Cambridge;Christian;Married;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;YES;0.513089;5
655;56-65;female;San Jose;Muslim;Divorced;Professional;Center Right;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.104712;5
654;18-25;male;San Jose;Christian;Single;Service;Center;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.188482;5
653;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.214660;2
652;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.172775;5
651;18-25;female;San Jose;Hindu;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.178010;2
650;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;YES;0.277487;2
649;26-35;female;Winthrop;Muslim;Single;Professional;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.340314;5
648;56-65;female;Boston;Muslim;Divorced;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.193717;5
647;26-35;male;Boston;Hindu;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.277487;5
646;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.240838;7
645;26-35;female;Palo Alto;Muslim;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.256545;5
644;26-35;male;Santa Barbara;Muslim;Single;Sales and office;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.198953;5
643;18-25;female;Boston;Muslim;Divorced;Service;Center Right;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.371728;5
642;36-45;male;Boston;Muslim;Married;Professional;Left;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.356021;5
641;26-35;female;Winthrop;Muslim;Single;Service;Center Left;Homosexual;LOW;music artist;tv show;soccer club;NO;0.439791;5
640;18-25;female;Winthrop;Muslim;Single;Manager;Center Right;Asexual;LOW;entertainment;entertainment;music artist;NO;0.146597;5
639;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.204188;5
638;76-85;female;Cambridge;Buddhist;Single;Sales and office;Center Left;Homosexual;LOW;drink brand;tv show;soccer club;NO;0.267016;2
637;26-35;male;San Jose;Muslim;Widowed;Service;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.303665;5
636;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.235602;4
635;18-25;male;Boston;Muslim;Divorced;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.329843;5
634;36-45;female;Cambridge;Buddhist;Married;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.382199;2
633;36-45;female;Cambridge;Buddhist;Widowed;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.455497;2
632;26-35;female;Winthrop;Other religions;Widowed;Student;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.183246;1
631;26-35;male;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.298429;1
630;26-35;male;Cambridge;Buddhist;Single;Sales and office;Center Right;Bisexual;LOW;music artist;music artist;entertainment;NO;0.382199;2
629;36-45;male;Palo Alto;Jewish;Married;Student;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.445026;1
628;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Homosexual;LOW;entertainment;tv show;drink brand;NO;0.303665;4
627;26-35;female;Winthrop;Muslim;Single;Professional;Center;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.502618;5
626;36-45;female;Cambridge;Buddhist;Married;Manager;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.429319;2
625;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.638743;2
624;76-85;female;San Jose;Christian;Widowed;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.057592;4
623;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.115183;4
622;26-35;female;Cambridge;Buddhist;Divorced;Student;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.083770;2
621;56-65;female;Santa Barbara;Hindu;Married;Natural resources construction;Center Right;Heterosexual;LOW;drink brand;entertainment;drink brand;NO;0.172775;3
620;36-45;male;Boston;Christian;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.125654;0
619;66-75;female;San Jose;Christian;Single;Manager;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.167539;4
618;36-45;female;Boston;No religious affiliation;Married;Natural resources construction;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.183246;0
617;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.235602;0
616;26-35;female;Boston;Christian;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.130890;0
615;46-55;female;Boston;Buddhist;Married;Production transportation;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.115183;3
614;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.136126;3
613;56-65;male;Cambridge;Hindu;Single;Service;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.230366;3
612;36-45;female;Winthrop;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.157068;2
611;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.246073;5
610;26-35;female;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.214660;2
609;26-35;female;Cambridge;Christian;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.356021;2
608;18-25;female;Boston;Muslim;Married;Sales and office;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.125654;2
607;56-65;female;San Jose;Christian;Single;Manager;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.183246;4
606;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.151832;2
605;56-65;female;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;drink brand;entertainment;entertainment;NO;0.240838;3
604;36-45;female;Boston;Christian;Married;Sales and office;Center;Heterosexual;LOW;tv show;tv show;drink brand;NO;0.188482;0
603;36-45;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.230366;0
602;36-45;female;Boston;Christian;Married;Sales and office;Center;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.246073;0
601;36-45;male;Boston;No religious affiliation;Married;Student;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.324607;0
600;18-25;male;San Jose;No religious affiliation;Single;Professional;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.167539;0
599;36-45;female;Boston;Buddhist;Single;Professional;Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.235602;0
598;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.214660;2
597;66-75;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.314136;3
596;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;YES;0.251309;2
595;26-35;female;Boston;Muslim;Single;Manager;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.335079;0
594;26-35;female;Winthrop;Buddhist;Single;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.282723;2
593;18-25;female;Cambridge;Hindu;Single;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.586387;2
592;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.172775;8
591;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.130890;0
590;26-35;female;Cambridge;Buddhist;Married;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;YES;0.267016;2
589;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.136126;2
588;18-25;male;Cambridge;Buddhist;Divorced;Professional;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.214660;2
587;18-25;female;Cambridge;Buddhist;Divorced;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.261780;2
586;76-85;female;Cambridge;Buddhist;Single;Service;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.303665;2
585;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;drink brand;soccer club;YES;0.157068;2
584;26-35;female;Winthrop;Christian;Single;Service;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.230366;5
583;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.240838;2
582;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.303665;1
